REFUSE_AREA,NEW_ROUTE_ID,Residual_Week,Residual_Day,Recylcing_Week,Recycling_Day,Glass_Week,Glass_Day,Column1,Column2,Postcode,FULL_ADDRESS,NOTE,Column3
COWAL,COW15,2,Wednesday,1,Tuesday,,,,,PA23 8LZ,,,6.00 am
COWAL,COW04,1,Wednesday,1,Wednesday,,,,,PA23 8NA,,,6.00 am
COWAL,COW04,1,Wednesday,1,Wednesday,,,,,PA23 8NB,,,6.00 am
COWAL,COW04,1,Wednesday,1,Wednesday,,,,,PA23 8ND,,,6.00 am
COWAL,COW04,1,Wednesday,1,Wednesday,,,,,PA23 8NE,,,6.00 am
COWAL,COW04,1,Wednesday,1,Wednesday,,,,,PA23 8NF,,,6.00 am
COWAL,COW04,1,Wednesday,1,Wednesday,,,,,PA23 8NG,,,6.00 am
COWAL,COW04,1,Wednesday,1,Wednesday,,,,,PA23 8NH,,,6.00 am
COWAL,COW04,1,Wednesday,1,Wednesday,,,,,PA23 8NJ,,,6.00 am
COWAL,COW04,1,Wednesday,1,Wednesday,,,,,PA23 8NL,,,6.00 am
COWAL,COW04,1,Wednesday,1,Wednesday,,,,,PA23 8NN,,,6.00 am
COWAL,COW04,1,Wednesday,1,Wednesday,,,,,PA23 8NQ,,,6.00 am
COWAL,COW15,2,Wednesday,1,Tuesday,,,,,PA23 8NR,,,6.00 am
COWAL,COW15,2,Wednesday,1,Tuesday,,,,,PA23 8NS,,,6.00 am
COWAL,COW15,2,Wednesday,1,Tuesday,,,,,PA23 8NT,,,6.00 am
COWAL,COW04,1,Wednesday,1,Wednesday,,,,,PA23 8NU,,,6.00 am
COWAL,COW04,1,Wednesday,1,Wednesday,,,,,PA23 8NW,,,6.00 am
COWAL,COW17,2,Friday,1,Friday,,,,,PA23 8NY,,,6.00 am
COWAL,COW17,2,Friday,1,Friday,,,,,PA23 8NZ,,,6.00 am
COWAL,COW17,2,Friday,1,Friday,,,,,PA23 8PA,,,6.00 am
COWAL,COW17,2,Friday,1,Friday,,,,,PA23 8PB,,,6.00 am
COWAL,COW17,2,Friday,1,Friday,,,,,PA23 8PD,,,6.00 am
COWAL,COW17,2,Friday,1,Friday,,,,,PA23 8PE,,,6.00 am
COWAL,COW17,2,Friday,1,Friday,,,,,PA23 8PF,,,6.00 am
COWAL,COW17,2,Friday,1,Friday,,,,,PA23 8PH,,,6.00 am
COWAL,COW17,2,Friday,1,Friday,,,,,PA23 8PJ,,,6.00 am
COWAL,COWLA2,1,Wednesday,1,Thursday,,,,,PA23 8PL,,,6.00 am
COWAL,COW17,2,Friday,1,Friday,,,,,PA23 8PN,,,6.00 am
COWAL,COW17,2,Friday,1,Friday,,,,,PA23 8PP,,,6.00 am
COWAL,COW17,2,Friday,1,Friday,,,,,PA23 8PR,,,6.00 am
COWAL,COW17,2,Friday,1,Friday,,,,,PA23 8PS,,,6.00 am
COWAL,COW17,2,Friday,1,Friday,,,,,PA23 8PT,,,6.00 am
COWAL,COW17,2,Friday,1,Friday,,,,,PA23 8PU,,,6.00 am
COWAL,COW17,2,Friday,1,Friday,,,,,PA23 8PW,,,6.00 am
COWAL,COW17,2,Friday,1,Friday,,,,,PA23 8PX,,,6.00 am
COWAL,COWLA2,1,Wednesday,1,Thursday,,,,,PA23 8PY,,,6.00 am
COWAL,COW17,2,Friday,1,Friday,,,,,PA23 8PZ,,,6.00 am
COWAL,COW17,2,Friday,1,Friday,,,,,PA23 8QA,,,6.00 am
COWAL,COW17,2,Friday,1,Friday,,,,,PA23 8QB,,,6.00 am
COWAL,COW17,2,Friday,1,Friday,,,,,PA23 8QD,,,6.00 am
COWAL,COW17,2,Friday,1,Friday,,,,,PA23 8QE,,,6.00 am
COWAL,COW17,2,Friday,1,Friday,,,,,PA23 8QF,,,6.00 am
COWAL,COW17,2,Friday,1,Friday,,,,,PA23 8QH,,,6.00 am
COWAL,COW17,2,Friday,1,Friday,,,,,PA23 8QJ,,,6.00 am
COWAL,COW17,2,Friday,1,Friday,,,,,PA23 8QL,,,6.00 am
COWAL,COW25,3,Friday,1,Friday,,,,,PA23 8QN,,,6.00 am
COWAL,COW17,2,Friday,1,Friday,,,,,PA23 8QR,,,6.00 am
COWAL,COW25,3,Friday,1,Friday,,,,,PA23 8QW,,,6.00 am
COWAL,COWLA2,1,Wednesday,1,Thursday,,,,,PA23 8RA,,,6.00 am
COWAL,COW17,2,Friday,1,Friday,,,,,PA23 8RJ,,,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA23 8RN,,,6.00 am
COWAL,COW20,3,Tuesday,2,Wednesday,,,,,PA23 8RR,,,6.00 am
COWAL,COWLA2,1,Wednesday,1,Thursday,,,,,PA23 8RS,,,6.00 am
COWAL,COW20,3,Tuesday,2,Wednesday,,,,,PA23 8RT,,,6.00 am
COWAL,COW17,2,Friday,1,Friday,,,,,PA23 8RW,,,6.00 am
COWAL,COW20,3,Tuesday,2,Wednesday,,,,,PA23 8RX,,,6.00 am
COWAL,COW20,3,Tuesday,2,Wednesday,,,,,PA23 8SA,,,6.00 am
COWAL,COW20,3,Tuesday,2,Wednesday,,,,,PA23 8SB,,,6.00 am
COWAL,COW20,3,Tuesday,2,Wednesday,,,,,PA23 8SD,,,6.00 am
COWAL,COW20,3,Tuesday,2,Wednesday,,,,,PA23 8SE,,,6.00 am
COWAL,COW20,3,Tuesday,2,Wednesday,,,,,PA23 8SF,,,6.00 am
COWAL,COW17,2,Friday,1,Friday,,,,,PA23 8SH,,,6.00 am
COWAL,COW20,3,Tuesday,2,Wednesday,,,,,PA23 8SJ,,,6.00 am
COWAL,COW20,3,Tuesday,2,Wednesday,,,,,PA23 8TA,,,6.00 am
COWAL,COW20,3,Tuesday,2,Wednesday,,,,,PA23 8TB,,,6.00 am
COWAL,COW20,3,Tuesday,2,Wednesday,,,,,PA23 8TJ,,,6.00 am
COWAL,COW20,3,Tuesday,2,Wednesday,,,,,PA23 8TL,,,6.00 am
COWAL,COW20,3,Tuesday,2,Wednesday,,,,,PA23 8TN,,,6.00 am
COWAL,COW20,3,Tuesday,2,Wednesday,,,,,PA23 8TP,,,6.00 am
COWAL,COW20,3,Tuesday,2,Wednesday,,,,,PA23 8TR,,,6.00 am
COWAL,COW20,3,Tuesday,2,Wednesday,,,,,PA23 8TT,,,6.00 am
COWAL,COW20,3,Tuesday,2,Wednesday,,,,,PA23 8TU,,,6.00 am
COWAL,COW14,2,Tuesday,2,Tuesday,,,,,PA24 8AD,,,6.00 am
COWAL,COW14,2,Tuesday,2,Tuesday,,,,,PA24 8AE,,,6.00 am
COWAL,COW14,2,Tuesday,2,Tuesday,,,,,PA24 8AF,,,6.00 am
COWAL,COW14,2,Tuesday,2,Tuesday,,,,,PA24 8AG,,,6.00 am
COWAL,COWLA5,3,Tuesday,2,Thursday,,,,,PA24 8AH,,,6.00 am
COWAL,COW14,2,Tuesday,2,Tuesday,,,,,PA24 8AL,,,6.00 am
COWAL,COW14,2,Tuesday,2,Tuesday,,,,,PA24 8AN,,,6.00 am
COWAL,COWLA5,3,Tuesday,2,Thursday,,,,,PA24 8AP,,,6.00 am
COWAL,COW14,2,Tuesday,2,Tuesday,,,,,PA24 8AQ,,,6.00 am
COWAL,COW14,2,Tuesday,2,Tuesday,,,,,PA24 8AR,,,6.00 am
COWAL,COW14,2,Tuesday,2,Tuesday,,,,,PA24 8AS,,,6.00 am
COWAL,COW14,2,Tuesday,2,Tuesday,,,,,PA24 8AU,,,6.00 am
COWAL,COW07,1,Friday,2,Tuesday,,,,,PA25 8AZ,,,6.00 am
COWAL,COW07,1,Friday,2,Tuesday,,,,,PA25 8BA,,,6.00 am
COWAL,COW07,1,Friday,2,Tuesday,,,,,PA25 8BB,,,6.00 am
COWAL,COW09,1,Friday,2,Friday,,,,,PA26 8BA,,,6.00 am
COWAL,COW09,1,Friday,2,Friday,,,,,PA26 8BG,,,6.00 am
COWAL,COW09,1,Friday,2,Friday,,,,,PA26 8BH,,,6.00 am
COWAL,COW09,1,Friday,2,Friday,,,,,PA26 8BJ,,,6.00 am
COWAL,COW09,1,Friday,2,Friday,,,,,PA26 8BN,,,6.00 am
COWAL,COW09,1,Friday,2,Friday,,,,,PA26 8BQ,,,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA27 8BU,,,6.00 am
COWAL,COW27,3,Friday,2,Friday,,,,,PA27 8BW,,Strachur change July 2015,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA27 8DA,,,6.00 am
COWAL,COW27,3,Friday,2,Friday,,,,,PA27 8DD,,Strachur change July 2015,6.00 am
COWAL,COW09,1,Friday,2,Friday,,,,,PA27 8DF,,,6.00 am
COWAL,COWLA5,3,Tuesday,2,Thursday,,,,,PA27 8DJ,,,6.00 am
COWAL,COW09,1,Friday,2,Friday,,,,,PA27 8DL,,,6.00 am
COWAL,COW27,3,Friday,2,Friday,,,,,PA27 8DP,,Strachur change July 2015,6.00 am
COWAL,COW09,1,Friday,2,Friday,,,,,PA27 8DQ,,,6.00 am
COWAL,COW09,1,Friday,2,Friday,,,,,PA27 8DR,,,6.00 am
COWAL,COW09,1,Friday,2,Friday,,,,,PA27 8DS,,,6.00 am
COWAL,,CO,Wednesday,CO,,,,,,PA23 7DD,,Weekly,6.00 am
COWAL,,CO,Wednesday,CO,,,,,,PA23 7DH,,Weekly,6.00 am
COWAL,,CO,Wednesday,CO,,,,,,PA23 7HA,,Weekly,6.00 am
COWAL,,CO,Wednesday,CO,,,,,,PA23 7HG,,Weekly,6.00 am
COWAL,,CO,Wednesday,CO,,,,,,PA23 7HQ,,,6.00 am
COWAL,,CO,Wednesday,CO,,,,,,PA23 7NA,,Weekly,6.00 am
COWAL,,CO,Wednesday,CO,,,,,,PA23 7NE,,Weekly,6.00 am
COWAL,,CO,Wednesday,CO,,,,,,PA23 7QT,,,6.00 am
COWAL,,CO,Wednesday,CO,,,,,,PA23 7QY,,,6.00 am
COWAL,,CO,Wednesday,CO,,,,,,PA23 8AA,,,6.00 am
COWAL,,CO,Wednesday,CO,,,,,,PA23 8AB,,,6.00 am
COWAL,,CO,Wednesday,CO,,,,,,PA23 8AE,,,6.00 am
COWAL,,CO,Wednesday,CO,,,,,,PA23 8AF,,,6.00 am
COWAL,,CO,Wednesday,CO,,,,,,PA23 8AQ,,,6.00 am
COWAL,,CO,Wednesday,CO,,,,,,PA23 8BH,,,6.00 am
COWAL,,CO,Wednesday,CO,,,,,,PA23 8BJ,,,6.00 am
COWAL,,CO,Wednesday,CO,,,,,,PA23 8BN,,,6.00 am
COWAL,,CO,Wednesday,CO,,,,,,PA23 8FJ,,,6.00 am
,,,,,,,,,,,,,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2AB,"3 BURNSIDE, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW16,2,Thursday,2,Thursday,,,,,PA21 2AB,"THE KABIN BURNSIDE, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AB,"BURNVIEW, BURNSIDE, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AB,"1 DRUID HOUSE, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AB,"2 DRUID HOUSE, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AB,"3 DRUID HOUSE, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AB,"4 DRUID HOUSE, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AB,"FINDHORN, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AB,"FINDHORN COTTAGE, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AB,"GROUND FLOOR, GOIRTEAN BEAG, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AB,"UPPER FLOOR, GOIRTEAN BEAG, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AB,"MO DHACHAIDH, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AB,"MOSSBANK, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AB,"1 POLICE HOUSES, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AB,"2 POLICE HOUSES, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AB,"THE WEE FREE, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW28,2,Thursday,1,Thursday,,,,,PA21 2AB,"ALBION VILLA, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW28,2,Thursday,1,Thursday,,,,,PA21 2AB,"3 BATTLEFIELD BUILDINGS, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW28,2,Thursday,1,Thursday,,,,,PA21 2AB,"4 BATTLEFIELD BUILDINGS, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW28,2,Thursday,1,Thursday,,,,,PA21 2AB,"1 BATTLEFIELD BUILDINGS, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW28,2,Thursday,1,Thursday,,,,,PA21 2AB,"2 BATTLEFIELD BUILDINGS, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW28,2,Thursday,1,Thursday,,,,,PA21 2AB,"5 BATTLEFIELD, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW28,2,Thursday,1,Thursday,,,,,PA21 2AB,"BURNSIDE COTTAGE, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW28,2,Thursday,1,Thursday,,,,,PA21 2AB,"CLEARVIEW, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW28,2,Thursday,1,Thursday,,,,,PA21 2AB,"ATTIC FLAT, CRAIG COTTAGE, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW28,2,Thursday,1,Thursday,,,,,PA21 2AB,"GROUND FLOOR FLAT, CRAIG COTTAGE, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW28,2,Thursday,1,Thursday,,,,,PA21 2AB,"CROCH HOUSE, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW28,2,Thursday,1,Thursday,,,,,PA21 2AB,"1 KYLES OF BUTE LODGES, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW28,2,Thursday,1,Thursday,,,,,PA21 2AB,"2 KYLES OF BUTE LODGES, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW28,2,Thursday,1,Thursday,,,,,PA21 2AB,"3 KYLES OF BUTE LODGES, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW28,2,Thursday,1,Thursday,,,,,PA21 2AB,"5 KYLES OF BUTE LODGES, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW28,2,Thursday,1,Thursday,,,,,PA21 2AB,"6 KYLES OF BUTE LODGES, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW28,2,Thursday,1,Thursday,,,,,PA21 2AB,"7 KYLES OF BUTE LODGES, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW28,2,Thursday,1,Thursday,,,,,PA21 2AB,"8 KYLES OF BUTE LODGES, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW28,2,Thursday,1,Thursday,,,,,PA21 2AB,"9 KYLES OF BUTE LODGES, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW28,2,Thursday,1,Thursday,,,,,PA21 2AB,"10 KYLES OF BUTE LODGES, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW28,2,Thursday,1,Thursday,,,,,PA21 2AB,"11 KYLES OF BUTE LODGES, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW28,2,Thursday,1,Thursday,,,,,PA21 2AB,"12 KYLES OF BUTE LODGES, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW28,2,Thursday,1,Thursday,,,,,PA21 2AB,"13 KYLES OF BUTE LODGES, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW28,2,Thursday,1,Thursday,,,,,PA21 2AB,"14 KYLES OF BUTE LODGES, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW28,2,Thursday,1,Thursday,,,,,PA21 2AB,"15 KYLES OF BUTE LODGES, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW28,2,Thursday,1,Thursday,,,,,PA21 2AB,"LONGVIEW, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW28,2,Thursday,1,Thursday,,,,,PA21 2AB,"MOSSLEA HOUSE, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW28,2,Thursday,1,Thursday,,,,,PA21 2AB,"OVERLOOK, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW28,2,Thursday,1,Thursday,,,,,PA21 2AB,"ROSE COTTAGE, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW28,2,Thursday,1,Thursday,,,,,PA21 2AB,"UPPER KAMES COTTAGE, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW28,2,Thursday,1,Thursday,,,,,PA21 2AB,"WINDYKNOWE, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2AB,"VIOLET COTTAGE, KAMES, TIGHNABRUAICH PA21 2AB",,6.00 am
COWAL,COW06,1,Thursday,1,Thursday,,,,,PA21 2AD,"OLD TELEPHONE EXCHANGE, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AD,"FLAT 4, ALIWAL NORTH, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AD,"FLAT 3, ALIWAL NORTH, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AD,"FLAT 2, ALIWAL NORTH, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AD,"BUNTINGS, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AD,"GRUTHA, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AD,"FLAT 1, HEATHBANK, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AD,"FLAT 2, HEATHBANK, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AD,"FLAT 3, HEATHBANK, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AD,"FLAT 4, HEATHBANK, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AD,"HERONS REST, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AD,"HIGH BEACH COTTAGE, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AD,"MAYFIELD, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AD,"PARK HOUSE BUILDINGS, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AD,"FLAT 1, SHORE COTTAGES, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AD,"FLAT 2, SHORE COTTAGES, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AD,"FLAT 3, SHORE COTTAGES, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AD,"FLAT 4, SHORE COTTAGES, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AD,"FLAT 5, SHORE COTTAGES, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AD,"FLAT 6, SHORE COTTAGES, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AD,"FLAT 7, SHORE COTTAGES, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AD,"FLAT 8, SHORE COTTAGES, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AD,"FLAT 9, SHORE COTTAGES, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AD,"FLAT 10, SHORE COTTAGES, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AD,"FLAT 11, SHORE COTTAGES, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AD,"FLAT 12, SHORE COTTAGES, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AD,"FLAT 4, SULPHUR SPRING, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AD,"FLAT 1, SULPHUR SPRING, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AD,"FLAT 2, SULPHUR SPRING, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AD,"FLAT 3, SULPHUR SPRING, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AD,"THE GALENS, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AD,"THE OLD MANSE, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AD,"UIBHIST A DEAS, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AD,"WEST COWAL MANSE, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AD,"WESTLANDS, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2AD,"BYDAND KAMES WHARF, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2AD,"KAMES COTTAGE, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2AD,"TAIGH NA MARA, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2AD,"MINAHEY COTTAGE, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2AD,"PETRE COTTAGE, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2AD,"THE QUAY KAMES WHARF, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COWLA4,2,Wednesday,2,Monday,,,,,PA21 2AD,"WHARF COTTAGE, KAMES, TIGHNABRUAICH PA21 2AD",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AH,"HOPE BANK COTTAGE, KAMES, TIGHNABRUAICH PA21 2AH",,6.00 am
COWAL,COW24,3,Thursday,1,Thursday,,,,,PA21 2AH,"MARLINN, KAMES, TIGHNABRUAICH PA21 2AH",,6.00 am
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2AH,"BOBS COTTAGE OSTEL BAY, KAMES, TIGHNABRUAICH PA21 2AH",,6.00 am
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2AH,"COLACHLA, KAMES, TIGHNABRUAICH PA21 2AH",,6.00 am
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2AH,"CRAIG LODGE BUNGALOW, KAMES, TIGHNABRUAICH PA21 2AH",,6.00 am
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2AH,"CRAIGEND COTTAGE, KAMES, TIGHNABRUAICH PA21 2AH",,6.00 am
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2AH,"KILBRIDE COTTAGE, KAMES, TIGHNABRUAICH PA21 2AH",,6.00 am
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2AH,"KILBRIDE FARM, KAMES, TIGHNABRUAICH PA21 2AH",,6.00 am
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2AH,"MID FERRY COTTAGE, ARDLAMONT, KAMES, TIGHNABRUAICH PA21 2AH",,6.00 am
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2AH,"NORTH FERRY COTTAGE, ARDLAMONT, KAMES, TIGHNABRUAICH PA21 2AH",,6.00 am
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2AH,"SOUTH FERRY COTTAGE, ARDLAMONT, KAMES, TIGHNABRUAICH PA21 2AH",,6.00 am
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2AH,"CAMP COTTAGE, ARDLAMONT, KAMES, TIGHNABRUAICH PA21 2AH",,6.00 am
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2AH,"CARRY FARM, ARDLAMONT, KAMES, TIGHNABRUAICH PA21 2AH",,6.00 am
COWAL,COWLA3,2,Tuesday,1,Friday,,,,,PA21 2AH,"CARRY FARM PLOT 1, ARDLAMONT, KAMES, TIGHNABRUAICH PA21 2AH",,6.00 am
